timestamp,actual_price,q10,q50,q90
2025-10-04 17:00:00,19.12,13.789,21.47625,35.931250000000006
2025-10-04 18:00:00,30.0125,16.951,24.8375,48.01300000000003
2025-10-04 19:00:00,27.0225,22.86575,32.78,64.22950000000004
2025-10-04 20:00:00,24.075,21.541,27.79625,45.02150000000004
2025-10-04 21:00:00,21.565,19.067500000000003,22.642500000000002,27.227750000000007
2025-10-04 22:00:00,21.439999999999998,16.416249999999998,20.76625,24.041750000000008
2025-10-04 23:00:00,24.815,16.683999999999997,20.43875,23.125
2025-10-05 00:00:00,22.3275,17.599500000000003,22.59,29.086250000000003
2025-10-05 01:00:00,20.8975,16.333000000000002,21.340000000000003,25.61075
2025-10-05 02:00:00,17.8075,16.491,20.1,23.42375
2025-10-05 03:00:00,15.2225,13.825,18.091250000000002,22.2985
2025-10-05 04:00:00,13.530000000000001,12.866000000000001,17.14375,21.421750000000003
2025-10-05 05:00:00,12.785,10.881499999999999,15.223749999999999,20.9465
2025-10-05 06:00:00,14.7175,9.701,14.967500000000001,22.183000000000003
2025-10-05 07:00:00,16.1875,10.725,15.715,22.158
2025-10-05 08:00:00,8.1875,9.08575,15.7525,21.310750000000006
2025-10-05 09:00:00,-1.5525,2.2322500000000005,10.08625,17.072750000000003
2025-10-05 10:00:00,-1.4475,-0.72425,7.1675,16.058500000000006
2025-10-05 11:00:00,4.0775,-1.0822499999999997,7.8475,16.764
2025-10-05 12:00:00,14.067499999999999,-0.011499999999999755,10.094999999999999,19.961250000000003
2025-10-05 13:00:00,18.115,7.04525,15.748750000000001,22.6025
2025-10-05 14:00:00,19.265,11.764000000000001,19.2375,25.129750000000005
2025-10-05 15:00:00,19.0975,16.094250000000002,21.049999999999997,27.16975
2025-10-05 16:00:00,15.370000000000001,16.444750000000003,20.77375,28.883
2025-10-05 17:00:00,27.695,14.600000000000001,20.3775,29.259999999999998
2025-10-05 18:00:00,40.4525,21.3585,32.17375,61.84775000000003
2025-10-05 19:00:00,42.6525,22.5285,38.15,86.42850000000004
2025-10-05 20:00:00,30.555,22.4175,36.315,64.98300000000002
2025-10-05 21:00:00,24.1725,20.215,24.9825,36.161
2025-10-05 22:00:00,20.380000000000003,17.40125,22.1325,25.924000000000007
2025-10-05 23:00:00,18.175,15.105,19.77,23.66875
2025-10-06 00:00:00,14.8925,14.605749999999999,17.9,21.711250000000003
2025-10-06 01:00:00,14.0975,11.59225,15.16375,20.41675
2025-10-06 02:00:00,14.807500000000001,10.019250000000001,13.685,17.997
2025-10-06 03:00:00,15.2,11.111,14.7925,19.150500000000005
2025-10-06 04:00:00,18.72,11.9745,15.98,21.477
2025-10-06 05:00:00,23.3125,14.71175,19.13875,22.938
2025-10-06 06:00:00,27.57,17.799500000000002,22.8725,31.999500000000012
2025-10-06 07:00:00,27.91,19.490750000000002,25.3475,35.762250000000016
2025-10-06 08:00:00,18.6325,15.098749999999999,22.403750000000002,33.925000000000004
2025-10-06 09:00:00,13.82,12.03125,18.155,22.7325
2025-10-06 10:00:00,17.0425,7.498000000000001,14.92375,20.211250000000003
2025-10-06 11:00:00,21.895,12.43875,18.29875,23.0685
2025-10-06 12:00:00,30.357499999999998,18.24125,22.55,29.942500000000003
2025-10-06 13:00:00,49.2125,20.212249999999997,27.455,39.9
2025-10-06 14:00:00,48.4925,23.34,37.87875,69.89925000000001
2025-10-06 15:00:00,35.1325,24.237750000000002,40.333749999999995,70.414
2025-10-06 16:00:00,33.412499999999994,23.31525,37.69,67.60100000000003
2025-10-06 17:00:00,52.2025,23.515,36.8225,66.1525
2025-10-06 18:00:00,76.4475,31.9545,53.553749999999994,90.01225
2025-10-06 19:00:00,67.5075,35.841249999999995,69.80250000000001,134.27
2025-10-06 20:00:00,43.46,33.309,55.16,98.62450000000003
2025-10-06 21:00:00,31.145,22.08275,31.990000000000002,50.69950000000001
2025-10-06 22:00:00,24.45,20.6205,25.33,33.993
2025-10-06 23:00:00,22.6725,18.218,22.746249999999996,28.95400000000001
2025-10-07 00:00:00,20.6875,18.57425,22.256249999999998,26.89075
2025-10-07 01:00:00,21.095,15.788,20.122500000000002,23.51325
2025-10-07 02:00:00,21.645,16.05875,19.880000000000003,23.42375
2025-10-07 03:00:00,21.2525,16.779999999999998,20.9025,24.7785
2025-10-07 04:00:00,22.105,17.286749999999998,21.38125,26.319500000000005
2025-10-07 05:00:00,27.05,19.23175,22.36375,27.3605
2025-10-07 06:00:00,35.3125,22.311000000000003,27.84,38.58750000000002
2025-10-07 07:00:00,38.2,22.90075,31.418750000000003,47.300999999999995
2025-10-07 08:00:00,23.655,19.865750000000002,28.035,40.62625
2025-10-07 09:00:00,21.2425,16.69,21.971249999999998,29.061000000000007
2025-10-07 10:00:00,21.2,16.021,20.737499999999997,26.130750000000006
2025-10-07 11:00:00,25.14,16.58025,21.69625,26.215
2025-10-07 12:00:00,47.2025,20.513,24.880000000000003,35.32275
2025-10-07 13:00:00,45.6625,24.972250000000003,40.09375,70.5265
2025-10-07 14:00:00,61.8425,28.6175,44.58,71.37650000000001
2025-10-07 15:00:00,38.4625,33.78075,59.5,113.45200000000001
2025-10-07 16:00:00,34.38,27.1545,40.69625,72.66175000000001
2025-10-07 17:00:00,44.2775,26.21875,43.62875,71.7587500000001
2025-10-07 18:00:00,55.745000000000005,34.0385,55.73625,93.40175
2025-10-07 19:00:00,49.6475,39.01575,59.7025,98.33900000000006
2025-10-07 20:00:00,63.3375,28.4595,42.44625,69.83375000000001
2025-10-07 21:00:00,54.32,27.042,42.338750000000005,70.0485
2025-10-07 22:00:00,34.6125,22.28425,33.75,53.371500000000005
2025-10-07 23:00:00,30.4725,21.78725,28.80625,38.0605
2025-10-08 00:00:00,28.9875,19.9365,25.89,32.324000000000005
2025-10-08 01:00:00,28.945,19.173499999999997,25.8975,31.98525
2025-10-08 02:00:00,28.182499999999997,20.8175,26.033749999999998,33.929750000000006
2025-10-08 03:00:00,26.262500000000003,20.8165,25.75125,32.4725
2025-10-08 04:00:00,26.619999999999997,21.39325,25.71125,34.35775
2025-10-08 05:00:00,31.375,22.982000000000003,27.621250000000003,37.263500000000015
2025-10-08 06:00:00,35.4475,25.193,31.490000000000002,43.642250000000026
2025-10-08 07:00:00,35.585,24.58925,32.526250000000005,47.2
2025-10-08 08:00:00,28.3875,20.1435,28.205,39.455000000000005
2025-10-08 09:00:00,22.38,18.8125,24.59875,32.231750000000005
2025-10-08 10:00:00,25.939999999999998,17.73,21.89125,28.96300000000001
2025-10-08 11:00:00,26.1825,20.6485,26.0975,35.94425000000002
2025-10-08 12:00:00,30.134999999999998,21.84675,27.9925,45.66050000000003
2025-10-08 13:00:00,39.582499999999996,23.6205,29.5775,47.33025000000001
2025-10-08 14:00:00,47.485,25.842750000000002,41.13375,67.25125
2025-10-08 15:00:00,38.4975,29.50175,44.7,70.77075000000002
2025-10-08 16:00:00,36.1975,26.963749999999997,40.86625,66.2425
2025-10-08 17:00:00,55.7175,27.16125,42.04,67.83225000000002
2025-10-08 18:00:00,89.1475,35.3505,57.905,99.5825
2025-10-08 19:00:00,100.33,42.808749999999996,76.71000000000001,144.19725000000005
2025-10-08 20:00:00,71.68,39.300000000000004,73.44375,148.697
2025-10-08 21:00:00,53.5225,29.0675,49.0775,93.59949999999999
2025-10-08 22:00:00,55.67,23.972749999999998,34.29,58.2175
2025-10-08 23:00:00,37.935,24.001749999999998,35.375,59.54725
2025-10-09 00:00:00,39.075,22.828750000000003,30.747500000000002,42.067499999999995
2025-10-09 01:00:00,30.400000000000002,22.91375,30.8,42.740000000000016
2025-10-09 02:00:00,27.2025,22.30925,28.1375,37.085
2025-10-09 03:00:00,24.6225,21.187250000000002,26.192500000000003,32.64525000000001
2025-10-09 04:00:00,23.7075,21.6065,25.83625,34.01375
2025-10-09 05:00:00,24.244999999999997,21.39975,24.990000000000002,33.54675
2025-10-09 06:00:00,33.9675,21.5765,25.3475,33.290250000000015
2025-10-09 07:00:00,29.0425,23.724249999999998,31.401249999999997,46.01150000000001
2025-10-09 08:00:00,23.09,20.23025,26.685000000000002,35.56375000000001
2025-10-09 09:00:00,21.75,18.62575,22.5075,27.876250000000006
2025-10-09 10:00:00,20.682499999999997,18.41175,22.24125,27.868000000000002
2025-10-09 11:00:00,19.505000000000003,17.378249999999998,21.697499999999998,26.80525
2025-10-09 12:00:00,23.6475,16.317,21.088749999999997,27.002
2025-10-09 13:00:00,35.7875,19.397000000000002,24.38625,34.36175
2025-10-09 14:00:00,38.1975,23.03475,34.78,61.58375
2025-10-09 15:00:00,35.385,26.59225,38.48625,64.7975
2025-10-09 16:00:00,34.2075,25.942500000000003,39.06875,64.7975
2025-10-09 17:00:00,43.52,26.86825,44.68125,78.139
2025-10-09 18:00:00,77.2625,34.27275,54.835,93.51400000000002
2025-10-09 19:00:00,88.6475,40.437000000000005,68.19749999999999,125.13750000000002
2025-10-09 20:00:00,57.01,37.29375,70.49000000000001,125.13750000000002
2025-10-09 21:00:00,34.432500000000005,26.823749999999997,43.60875,78.14075
2025-10-09 22:00:00,31.705,22.49875,30.5825,40.49575
2025-10-09 23:00:00,26.1625,22.080000000000002,27.665,35.614
2025-10-10 00:00:00,22.7675,20.763749999999998,25.317500000000003,31.98525
2025-10-10 01:00:00,23.03,18.8445,22.51375,27.262999999999998
2025-10-10 02:00:00,22.415,18.85875,22.36,26.361500000000007
2025-10-10 03:00:00,22.4075,19.3715,22.3875,26.624750000000002
2025-10-10 04:00:00,23.37,20.06325,23.02,28.204
2025-10-10 05:00:00,27.735,19.872000000000003,23.57375,29.590500000000002
2025-10-10 06:00:00,40.275000000000006,22.59625,28.21375,41.055
2025-10-10 07:00:00,36.8175,24.72725,35.24125,55.455
2025-10-10 08:00:00,20.2775,21.31925,30.69375,43.092750000000024
2025-10-10 09:00:00,19.4,16.29125,21.2375,27.752499999999998
2025-10-10 10:00:00,19.4625,15.585,19.692500000000003,25.367500000000007
2025-10-10 11:00:00,17.8475,15.57925,19.50125,24.798000000000005
2025-10-10 12:00:00,26.28,14.6985,19.24375,24.78125
2025-10-10 13:00:00,31.622500000000002,20.46175,25.955,38.081500000000005
2025-10-10 14:00:00,42.2875,23.627499999999998,32.3625,54.804750000000006
2025-10-10 15:00:00,45.97,26.675500000000003,41.17125,70.3825
2025-10-10 16:00:00,44.0175,27.4125,42.7475,70.77075000000002
2025-10-10 17:00:00,69.575,27.36775,44.1075,74.81450000000007
2025-10-10 18:00:00,158.16250000000002,37.4295,63.896249999999995,111.77250000000001
2025-10-10 19:00:00,110.22,42.120250000000006,86.97125,221.26
2025-10-10 20:00:00,99.36,39.019,82.4025,182.18
2025-10-10 21:00:00,53.81,30.4475,57.085,116.728
2025-10-10 22:00:00,35.6775,24.566750000000003,36.51875,62.138500000000036
2025-10-10 23:00:00,28.475,22.309,30.67125,42.39125000000002
2025-10-11 00:00:00,41.0925,20.966,26.1325,35.703500000000005
2025-10-11 01:00:00,26.7075,23.6225,33.8325,50.398750000000014
2025-10-11 02:00:00,24.78,20.404,25.5225,32.007000000000005
2025-10-11 03:00:00,24.1275,20.16575,24.8275,31.633250000000004
2025-10-11 04:00:00,23.0875,20.51875,24.9875,33.06500000000001
2025-10-11 05:00:00,23.2825,20.042749999999998,23.533749999999998,29.428500000000003
2025-10-11 06:00:00,26.7675,19.379250000000003,23.76125,31.696250000000006
2025-10-11 07:00:00,26.435,21.388,26.067500000000003,38.2595
2025-10-11 08:00:00,16.9825,17.6175,23.43,32.605000000000004
2025-10-11 09:00:00,14.342500000000001,11.182500000000001,17.674999999999997,22.980750000000004
2025-10-11 10:00:00,13.61,8.171750000000001,15.5275,20.648500000000002
2025-10-11 11:00:00,16.4,8.579,14.77375,20.43925
2025-10-11 12:00:00,19.7225,13.181000000000001,18.64875,24.613750000000003
2025-10-11 13:00:00,20.965,15.0565,21.223750000000003,27.339000000000006
2025-10-11 14:00:00,20.12,15.794,22.706249999999997,35.34600000000001
2025-10-11 15:00:00,22.697499999999998,17.326999999999998,23.05625,41.8125
2025-10-11 16:00:00,18.5025,19.80475,25.661250000000003,42.78700000000002
2025-10-11 17:00:00,49.455,15.9125,23.957500000000003,50.24575
2025-10-11 18:00:00,110.2675,29.8565,56.3875,86.33050000000001
2025-10-11 19:00:00,97.8575,35.777499999999996,69.1975,134.27525
2025-10-11 20:00:00,40.6575,34.183249999999994,65.8725,146.6925
2025-10-11 21:00:00,24.5875,23.118,32.82,52.35150000000001
2025-10-11 22:00:00,21.735,18.52,24.19125,35.322
2025-10-11 23:00:00,26.7,17.88,21.62625,27.488000000000003
2025-10-12 00:00:00,25.3975,20.00825,24.65,31.716500000000014
2025-10-12 01:00:00,20.745,19.1895,23.68625,30.071000000000005
2025-10-12 02:00:00,19.6725,16.707,20.395,24.43325
2025-10-12 03:00:00,19.05,15.7245,19.9725,23.964000000000002
2025-10-12 04:00:00,18.995,16.12375,19.63125,23.16775
2025-10-12 05:00:00,18.87,16.20925,19.689999999999998,23.080000000000005
2025-10-12 06:00:00,19.0425,15.727,19.689999999999998,24.036250000000006
2025-10-12 07:00:00,18.73,14.649,19.10375,23.238250000000004
2025-10-12 08:00:00,7.055000000000001,12.072,17.21375,20.752
2025-10-12 09:00:00,0.012499999999999997,0.8950000000000002,11.373750000000001,16.80025
2025-10-12 10:00:00,-0.8049999999999999,-0.1419999999999999,7.8475,15.114999999999998
2025-10-12 11:00:00,3.6725000000000003,-0.5175,7.8475,15.810750000000006
2025-10-12 12:00:00,18.3325,-0.115,9.283750000000001,18.182000000000002
2025-10-12 13:00:00,40.3125,7.8475,18.03,24.31025
2025-10-12 14:00:00,48.14,18.902250000000002,27.575000000000003,51.2465
2025-10-12 15:00:00,63.459999999999994,23.36675,37.91,70.3555
2025-10-12 16:00:00,35.475,27.50475,50.94125,108.50725
2025-10-12 17:00:00,78.4325,25.424500000000002,41.125,69.73925000000001
2025-10-12 18:00:00,148.835,38.873,68.52125,134.27
2025-10-12 19:00:00,148.25,37.42575,84.33875,198.8845000000001
2025-10-12 20:00:00,144.48499999999999,39.503,83.0925,192.4875
2025-10-12 21:00:00,62.4225,31.490000000000002,63.73125,154.80000000000024
2025-10-12 22:00:00,32.6075,22.355249999999998,36.0725,69.93850000000006
2025-10-12 23:00:00,32.505,21.1505,26.6625,37.716500000000025
2025-10-13 00:00:00,24.8625,21.11625,27.22625,37.011
2025-10-13 01:00:00,24.545,18.84775,22.85,28.517750000000007
2025-10-13 02:00:00,23.63,18.4965,22.82375,29.673250000000003
2025-10-13 03:00:00,23.9325,19.356250000000003,22.5375,28.625500000000002
2025-10-13 04:00:00,22.42,19.54625,23.615000000000002,30.308250000000008
2025-10-13 05:00:00,22.8525,19.608249999999998,22.795,28.254500000000004
2025-10-13 06:00:00,32.3375,20.153000000000002,23.3925,29.29
2025-10-13 07:00:00,31.42,21.915,28.15625,40.78425000000001
2025-10-13 08:00:00,21.177500000000002,17.70075,24.89375,35.163500000000006
2025-10-13 09:00:00,19.182499999999997,14.928749999999999,19.903750000000002,26.0975
2025-10-13 10:00:00,23.845,13.86,18.93125,23.7545
2025-10-13 11:00:00,31.725,17.121,22.525,29.97300000000001
2025-10-13 12:00:00,35.96,20.37075,28.93,41.039500000000004
2025-10-13 13:00:00,31.5225,23.09825,34.02875,57.41450000000001
2025-10-13 14:00:00,38.0375,22.60275,34.504999999999995,60.13825000000004
2025-10-13 15:00:00,40.3675,26.78425,43.34125,66.49000000000001
2025-10-13 16:00:00,37.769999999999996,27.124249999999996,41.5075,70.3825
2025-10-13 17:00:00,62.635,30.39575,50.21125,90.0025
2025-10-13 18:00:00,66.1675,35.0705,60.84375,108.58250000000001
2025-10-13 19:00:00,63.71,35.88575,63.4225,120.05375000000001
2025-10-13 20:00:00,41.4925,32.59075,54.417500000000004,93.845
2025-10-13 21:00:00,33.442499999999995,24.4305,33.396249999999995,50.389750000000014
2025-10-13 22:00:00,34.0275,22.49425,27.97,36.82225000000001
2025-10-13 23:00:00,24.2425,22.9425,30.625,38.981750000000005
2025-10-14 00:00:00,21.0,19.904999999999998,23.112499999999997,28.14425
2025-10-14 01:00:00,20.145,16.9115,20.896250000000002,25.341
2025-10-14 02:00:00,19.3125,15.934999999999999,19.87375,23.01
2025-10-14 03:00:00,19.5575,15.5815,19.6525,24.0
2025-10-14 04:00:00,21.93,16.798750000000002,20.5425,24.537250000000004
2025-10-14 05:00:00,25.31,19.364749999999997,22.71125,29.536500000000004
2025-10-14 06:00:00,28.975,20.27925,25.662499999999998,35.78500000000001
2025-10-14 07:00:00,30.3225,22.5025,29.911250000000003,46.90275000000001
2025-10-14 08:00:00,18.1925,19.371499999999997,25.7775,33.986
2025-10-14 09:00:00,11.725,14.54425,18.7275,23.94975
2025-10-14 10:00:00,2.4425,9.53625,16.31125,22.062500000000004
2025-10-14 11:00:00,4.7275,1.1212500000000005,12.365,22.817999999999998
2025-10-14 12:00:00,14.322500000000002,5.154750000000001,13.79,24.869000000000003
2025-10-14 13:00:00,18.305,10.1745,18.490000000000002,28.791250000000012
2025-10-14 14:00:00,18.814999999999998,13.25125,20.838749999999997,38.11075000000001
2025-10-14 15:00:00,18.225,15.23575,22.56875,42.56400000000003
2025-10-14 16:00:00,20.822499999999998,17.10825,22.721249999999998,39.697250000000004
2025-10-14 17:00:00,46.082499999999996,19.152,28.28,56.982500000000016
2025-10-14 18:00:00,86.5625,28.4125,53.3525,101.96950000000002
2025-10-14 19:00:00,87.9675,36.8855,72.145,134.27525
2025-10-14 20:00:00,81.46000000000001,33.965,63.7475,124.34625000000003
2025-10-14 21:00:00,30.69,27.62975,47.0025,93.98150000000003
2025-10-14 22:00:00,24.54,20.378,26.535,37.72850000000001
2025-10-14 23:00:00,21.3425,18.475,23.15,32.0625
2025-10-15 00:00:00,19.8125,17.762249999999998,21.1025,26.7215
2025-10-15 01:00:00,17.822499999999998,15.58375,19.466250000000002,22.93725
2025-10-15 02:00:00,16.725,13.686000000000002,17.3775,21.177750000000003
2025-10-15 03:00:00,15.807500000000001,13.699,17.4125,21.37425
2025-10-15 04:00:00,17.465,14.290750000000001,17.68125,22.14475
2025-10-15 05:00:00,22.34,15.25575,19.19875,23.001250000000006
2025-10-15 06:00:00,28.1025,18.034,22.93,32.02150000000001
2025-10-15 07:00:00,28.7175,20.15025,27.1375,44.9475
2025-10-15 08:00:00,20.0525,18.461500000000004,24.76125,35.0675
2025-10-15 09:00:00,17.7225,14.75025,19.8375,23.961000000000006
2025-10-15 10:00:00,16.7275,9.402750000000001,18.002499999999998,23.195249999999998
2025-10-15 11:00:00,14.775,12.05575,18.036250000000003,23.276000000000007
2025-10-15 12:00:00,17.3775,11.80225,17.68875,23.959750000000003
2025-10-15 13:00:00,21.6225,14.76975,19.5575,25.072499999999998
2025-10-15 14:00:00,21.315,17.334,23.1,32.23500000000001
2025-10-15 15:00:00,19.1475,19.048750000000002,23.2825,31.502749999999995
2025-10-15 16:00:00,18.4175,17.31825,21.7525,29.6045
2025-10-15 17:00:00,44.515,19.152,27.21125,55.64275000000002
2025-10-15 18:00:00,61.3975,28.0625,54.082499999999996,101.8725
2025-10-15 19:00:00,45.1175,33.962250000000004,61.58,107.50650000000002
2025-10-15 20:00:00,25.575,26.85375,41.17125,79.34200000000003
2025-10-15 21:00:00,22.44,19.9375,24.6675,37.041750000000015
2025-10-15 22:00:00,17.19,18.1275,22.2325,29.198000000000008
2025-10-15 23:00:00,16.1525,13.57925,17.567500000000003,22.072
2025-10-16 00:00:00,15.145,11.659,16.06875,20.9415
2025-10-16 01:00:00,13.9025,10.624500000000001,15.2625,19.89100000000001
2025-10-16 02:00:00,13.9425,9.579749999999999,13.475,18.187250000000002
2025-10-16 03:00:00,14.42,9.523000000000001,13.765,18.412750000000003
2025-10-16 04:00:00,15.44,11.63125,15.6625,20.75
2025-10-16 05:00:00,18.0325,12.7675,17.46375,22.362250000000003
2025-10-16 06:00:00,21.545,14.672500000000001,19.505,24.66325000000002
2025-10-16 07:00:00,21.185,16.4205,21.505000000000003,27.7425
2025-10-16 08:00:00,14.4925,14.586,19.619999999999997,23.7305
2025-10-16 09:00:00,14.22,9.7515,15.07875,19.784750000000003
2025-10-16 10:00:00,12.31,9.03275,14.85625,19.455
2025-10-16 11:00:00,8.495000000000001,6.313249999999999,13.969999999999999,18.975250000000006
2025-10-16 12:00:00,9.0125,4.445000000000002,12.965,19.232000000000006
2025-10-16 13:00:00,13.6675,5.356,13.27375,20.156000000000002
2025-10-16 14:00:00,15.809999999999999,9.93625,16.265,22.62875000000001
2025-10-16 15:00:00,21.08,11.632,17.725,24.591
2025-10-16 16:00:00,22.775,16.63075,22.165,29.245500000000007
2025-10-16 17:00:00,23.775,21.042749999999998,27.7025,51.9825
2025-10-16 18:00:00,23.18,21.9525,33.53625,68.0075
2025-10-16 19:00:00,22.747500000000002,21.478,30.7525,63.143000000000015
2025-10-16 20:00:00,21.825,17.1925,22.92875,35.275
2025-10-16 21:00:00,20.805,16.2475,21.2325,25.63025
2025-10-16 22:00:00,19.5575,15.826250000000002,19.651249999999997,24.1365
2025-10-16 23:00:00,17.0425,14.319500000000001,18.68125,22.5745
2025-10-17 00:00:00,13.415,11.36875,16.23625,20.20375
2025-10-17 01:00:00,12.3925,9.7,13.463750000000001,17.65175
2025-10-17 02:00:00,10.6875,7.89925,12.58,16.690000000000005
