timestamp,actual_price,predicted_price,soc_naive,soc_smart,action_naive,action_smart,cashflow_naive,cashflow_smart,cumrev_naive,cumrev_smart
2025-10-27 05:00:00,30.9425,26.16625,99.6625,42.5,charge,idle,-69.620625,0.0,52901.58866665236,34186.19448749999
2025-10-27 06:00:00,34.1,30.675,99.6625,42.5,idle,idle,0.0,0.0,52901.58866665236,34186.19448749999
2025-10-27 07:00:00,34.379999999999995,32.045,99.6625,42.5,idle,idle,0.0,0.0,52901.58866665236,34186.19448749999
2025-10-27 08:00:00,29.195,30.655,99.6625,42.5,idle,idle,0.0,0.0,52901.58866665236,34186.19448749999
2025-10-27 09:00:00,24.080000000000002,27.6225,99.6625,63.75,idle,charge,0.0,-602.0,52901.58866665236,33584.19448749999
2025-10-27 10:00:00,26.14,23.39875,99.6625,63.75,idle,idle,0.0,0.0,52901.58866665236,33584.19448749999
2025-10-27 11:00:00,26.872500000000002,25.28125,99.6625,63.75,idle,idle,0.0,0.0,52901.58866665236,33584.19448749999
2025-10-27 12:00:00,24.8675,26.4775,99.6625,85.0,idle,charge,0.0,-621.6875,52901.58866665236,32962.50698749999
2025-10-27 13:00:00,35.3725,24.308750000000003,99.6625,60.0,idle,discharge,0.0,751.6656250000001,52901.58866665236,33714.17261249999
2025-10-27 14:00:00,37.185,30.9025,99.6625,35.0,idle,discharge,0.0,790.1812500000001,52901.58866665236,34504.35386249999
2025-10-27 15:00:00,34.65,34.62875,99.6625,35.0,idle,idle,0.0,0.0,52901.58866665236,34504.35386249999
2025-10-27 16:00:00,29.075000000000003,34.1175,74.6625,35.0,discharge,idle,617.8437500000001,0.0,53519.43241665236,34504.35386249999
2025-10-27 17:00:00,94.2125,37.714999999999996,49.662499999999994,10.0,discharge,discharge,2002.0156250000002,2002.0156250000002,55521.44804165236,36506.36948749999
2025-10-27 18:00:00,179.0475,73.15125,24.662499999999994,10.0,discharge,idle,3804.759375,0.0,59326.20741665236,36506.36948749999
2025-10-27 19:00:00,107.6625,84.33875,0.0,10.0,discharge,idle,2256.9424453124993,0.0,61583.14986196486,36506.36948749999
2025-10-27 20:00:00,52.4075,78.52375,0.0,10.0,discharge,idle,0.0,0.0,61583.14986196486,36506.36948749999
2025-10-27 21:00:00,38.0025,41.285,0.0,10.0,discharge,idle,0.0,0.0,61583.14986196486,36506.36948749999
2025-10-27 22:00:00,31.8275,31.34,0.0,10.0,idle,idle,0.0,0.0,61583.14986196486,36506.36948749999
2025-10-27 23:00:00,28.7225,27.8875,0.0,10.0,idle,idle,0.0,0.0,61583.14986196486,36506.36948749999
2025-10-28 00:00:00,24.2,25.835,21.25,31.25,charge,charge,-605.0,-605.0,60978.14986196486,35901.36948749999
2025-10-28 01:00:00,24.252499999999998,22.5125,42.5,31.25,charge,idle,-606.3125,0.0,60371.83736196486,35901.36948749999
2025-10-28 02:00:00,23.67,22.75875,63.75,31.25,charge,idle,-591.75,0.0,59780.08736196486,35901.36948749999
2025-10-28 03:00:00,22.6425,23.441249999999997,85.0,31.25,charge,idle,-566.0625,0.0,59214.02486196486,35901.36948749999
2025-10-28 04:00:00,19.46,23.16,97.75,31.25,charge,idle,-291.90000000000003,0.0,58922.12486196486,35901.36948749999
2025-10-28 05:00:00,18.415,21.060000000000002,99.6625,31.25,charge,idle,-41.433749999999996,0.0,58880.691111964865,35901.36948749999
2025-10-28 06:00:00,17.9625,19.6925,99.6625,31.25,idle,idle,0.0,0.0,58880.691111964865,35901.36948749999
2025-10-28 07:00:00,16.805,18.7025,99.6625,31.25,idle,idle,0.0,0.0,58880.691111964865,35901.36948749999
2025-10-28 08:00:00,19.7075,16.771250000000002,99.6625,31.25,idle,idle,0.0,0.0,58880.691111964865,35901.36948749999
2025-10-28 09:00:00,23.855,19.13375,99.6625,31.25,idle,idle,0.0,0.0,58880.691111964865,35901.36948749999
2025-10-28 10:00:00,27.1875,22.0175,99.6625,31.25,idle,idle,0.0,0.0,58880.691111964865,35901.36948749999
2025-10-28 11:00:00,29.810000000000002,25.60875,99.6625,31.25,idle,idle,0.0,0.0,58880.691111964865,35901.36948749999
2025-10-28 12:00:00,38.3925,27.2225,99.6625,6.25,idle,discharge,0.0,815.8406249999999,58880.691111964865,36717.21011249999
2025-10-28 13:00:00,32.17,30.73125,99.6625,6.25,idle,idle,0.0,0.0,58880.691111964865,36717.21011249999
2025-10-28 14:00:00,31.305,30.65875,99.6625,6.25,idle,idle,0.0,0.0,58880.691111964865,36717.21011249999
2025-10-28 15:00:00,21.485,32.64125,99.6625,27.5,idle,charge,0.0,-537.125,58880.691111964865,36180.08511249999
2025-10-28 16:00:00,20.92,25.67875,74.6625,48.75,discharge,charge,444.55,-523.0,59325.24111196487,35657.08511249999
2025-10-28 17:00:00,23.6175,32.74875,49.662499999999994,48.75,discharge,idle,501.871875,0.0,59827.112986964865,35657.08511249999
2025-10-28 18:00:00,24.8,33.695,24.662499999999994,48.75,discharge,idle,527.0,0.0,60354.112986964865,35657.08511249999
2025-10-28 19:00:00,21.692500000000003,32.698750000000004,0.0,70.0,discharge,charge,454.7425890624999,-542.3125000000001,60808.85557602737,35114.77261249999
2025-10-28 20:00:00,21.802500000000002,24.238750000000003,0.0,70.0,discharge,idle,0.0,0.0,60808.85557602737,35114.77261249999
2025-10-28 21:00:00,20.8,22.17125,0.0,91.25,discharge,charge,0.0,-520.0,60808.85557602737,34594.77261249999
2025-10-28 22:00:00,15.1225,20.64875,0.0,91.25,idle,idle,0.0,0.0,60808.85557602737,34594.77261249999
2025-10-28 23:00:00,13.23,16.96,0.0,91.25,idle,idle,0.0,0.0,60808.85557602737,34594.77261249999
2025-10-29 00:00:00,10.059999999999999,14.035,21.25,91.25,charge,idle,-251.49999999999997,0.0,60557.35557602737,34594.77261249999
2025-10-29 01:00:00,10.915,11.43125,42.5,91.25,charge,idle,-272.875,0.0,60284.48057602737,34594.77261249999
2025-10-29 02:00:00,8.002500000000001,11.377500000000001,63.75,91.25,charge,idle,-200.06250000000003,0.0,60084.41807602737,34594.77261249999
2025-10-29 03:00:00,7.0024999999999995,9.36,85.0,91.25,charge,idle,-175.0625,0.0,59909.35557602737,34594.77261249999
2025-10-29 04:00:00,5.8375,9.19125,97.75,91.25,charge,idle,-87.5625,0.0,59821.79307602737,34594.77261249999
2025-10-29 05:00:00,12.225,8.9575,99.6625,91.25,charge,idle,-27.506249999999998,0.0,59794.28682602737,34594.77261249999
2025-10-29 06:00:00,17.055,14.4925,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 07:00:00,18.82,16.81,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 08:00:00,1.8849999999999998,17.51125,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 09:00:00,-5.8575,8.25,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 10:00:00,-6.2,5.47875,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 11:00:00,-6.8025,1.895,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 12:00:00,-8.0175,3.11,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 13:00:00,-8.344999999999999,4.66125,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 14:00:00,-9.77,4.67,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 15:00:00,-7.1525,2.03625,99.6625,91.25,idle,idle,0.0,0.0,59794.28682602737,34594.77261249999
2025-10-29 16:00:00,-7.5975,2.0025,74.6625,91.25,discharge,idle,-161.446875,0.0,59632.83995102737,34594.77261249999
2025-10-29 17:00:00,2.2825,11.92625,49.662499999999994,91.25,discharge,idle,48.503125000000004,0.0,59681.34307602737,34594.77261249999
2025-10-29 18:00:00,34.260000000000005,14.754999999999999,24.662499999999994,66.25,discharge,discharge,728.0250000000001,728.0250000000001,60409.36807602737,35322.79761249999
2025-10-29 19:00:00,45.6,28.895000000000003,0.0,41.25,discharge,discharge,955.9184999999998,969.0,61365.28657602737,36291.79761249999
2025-10-29 20:00:00,39.27,33.5975,0.0,16.25,discharge,discharge,0.0,834.4875000000001,61365.28657602737,37126.285112499994
2025-10-29 21:00:00,28.7675,31.53125,0.0,0.0,discharge,discharge,0.0,397.35109374999996,61365.28657602737,37523.63620625
2025-10-29 22:00:00,34.7425,24.3175,0.0,0.0,idle,idle,0.0,0.0,61365.28657602737,37523.63620625
2025-10-29 23:00:00,34.33,28.98875,0.0,0.0,idle,idle,0.0,0.0,61365.28657602737,37523.63620625
2025-10-30 00:00:00,32.6825,28.315,21.25,0.0,charge,idle,-817.0624999999999,0.0,60548.22407602737,37523.63620625
2025-10-30 01:00:00,30.1025,27.43,42.5,0.0,charge,idle,-752.5625,0.0,59795.66157602737,37523.63620625
2025-10-30 02:00:00,18.0975,25.42375,63.75,0.0,charge,idle,-452.4375,0.0,59343.22407602737,37523.63620625
2025-10-30 03:00:00,32.815,18.66875,85.0,0.0,charge,idle,-820.375,0.0,58522.84907602737,37523.63620625
2025-10-30 04:00:00,34.695,26.33625,97.75,0.0,charge,idle,-520.425,0.0,58002.42407602737,37523.63620625
2025-10-30 05:00:00,46.195,28.511250000000004,99.6625,0.0,charge,idle,-103.93875,0.0,57898.48532602737,37523.63620625
2025-10-30 06:00:00,48.39,33.6575,99.6625,0.0,idle,idle,0.0,0.0,57898.48532602737,37523.63620625
2025-10-30 07:00:00,42.65,33.79,99.6625,0.0,idle,idle,0.0,0.0,57898.48532602737,37523.63620625
2025-10-30 08:00:00,46.230000000000004,27.6875,99.6625,0.0,idle,idle,0.0,0.0,57898.48532602737,37523.63620625
2025-10-30 09:00:00,15.4575,28.4075,99.6625,0.0,idle,idle,0.0,0.0,57898.48532602737,37523.63620625
2025-10-30 10:00:00,14.8325,18.01375,99.6625,0.0,idle,idle,0.0,0.0,57898.48532602737,37523.63620625
2025-10-30 11:00:00,12.467500000000001,16.495,99.6625,21.25,idle,charge,0.0,-311.6875,57898.48532602737,37211.94870625
2025-10-30 12:00:00,12.2275,12.805,99.6625,21.25,idle,idle,0.0,0.0,57898.48532602737,37211.94870625
2025-10-30 13:00:00,12.3875,12.605,99.6625,21.25,idle,idle,0.0,0.0,57898.48532602737,37211.94870625
2025-10-30 14:00:00,12.03,13.78875,99.6625,42.5,idle,charge,0.0,-300.75,57898.48532602737,36911.19870625
2025-10-30 15:00:00,14.1425,14.0125,99.6625,42.5,idle,idle,0.0,0.0,57898.48532602737,36911.19870625
2025-10-30 16:00:00,14.77,15.3875,74.6625,42.5,discharge,idle,313.8625,0.0,58212.34782602737,36911.19870625
2025-10-30 17:00:00,41.6575,17.393749999999997,49.662499999999994,17.5,discharge,discharge,885.221875,885.221875,59097.56970102737,37796.42058125
2025-10-30 18:00:00,71.1675,38.301249999999996,24.662499999999994,0.0,discharge,discharge,1512.309375,1058.6165625,60609.87907602737,38855.03714375
2025-10-30 19:00:00,75.5375,54.712500000000006,0.0,0.0,discharge,idle,1583.5020546874994,0.0,62193.38113071487,38855.03714375
2025-10-30 20:00:00,82.105,56.37875,0.0,0.0,discharge,idle,0.0,0.0,62193.38113071487,38855.03714375
2025-10-30 21:00:00,56.1275,46.8075,0.0,0.0,discharge,idle,0.0,0.0,62193.38113071487,38855.03714375
2025-10-30 22:00:00,36.5375,38.94,0.0,0.0,idle,idle,0.0,0.0,62193.38113071487,38855.03714375
2025-10-30 23:00:00,39.595,30.58,0.0,0.0,idle,idle,0.0,0.0,62193.38113071487,38855.03714375
2025-10-31 00:00:00,30.5075,32.205,21.25,0.0,charge,idle,-762.6875,0.0,61430.69363071487,38855.03714375
2025-10-31 01:00:00,34.2,27.14125,42.5,0.0,charge,idle,-855.0000000000001,0.0,60575.69363071487,38855.03714375
2025-10-31 02:00:00,36.6325,29.693749999999998,63.75,0.0,charge,idle,-915.8125,0.0,59659.88113071487,38855.03714375
2025-10-31 03:00:00,42.125,32.057500000000005,85.0,0.0,charge,idle,-1053.125,0.0,58606.75613071487,38855.03714375
2025-10-31 04:00:00,52.675,38.25125,97.75,0.0,charge,idle,-790.125,0.0,57816.63113071487,38855.03714375
2025-10-31 05:00:00,58.1225,44.7,99.6625,0.0,charge,idle,-130.775625,0.0,57685.85550571487,38855.03714375
2025-10-31 06:00:00,60.885,46.33,99.6625,0.0,idle,idle,0.0,0.0,57685.85550571487,38855.03714375
2025-10-31 07:00:00,68.8625,46.222500000000004,99.6625,0.0,idle,idle,0.0,0.0,57685.85550571487,38855.03714375
2025-10-31 08:00:00,35.182500000000005,44.89375,99.6625,0.0,idle,idle,0.0,0.0,57685.85550571487,38855.03714375
2025-10-31 09:00:00,14.95,27.96125,99.6625,21.25,idle,charge,0.0,-373.75,57685.85550571487,38481.28714375
2025-10-31 10:00:00,15.475,18.939999999999998,99.6625,21.25,idle,idle,0.0,0.0,57685.85550571487,38481.28714375
2025-10-31 11:00:00,12.855,16.1175,99.6625,42.5,idle,charge,0.0,-321.375,57685.85550571487,38159.91214375
2025-10-31 12:00:00,9.780000000000001,13.78625,99.6625,63.75,idle,charge,0.0,-244.50000000000003,57685.85550571487,37915.41214375
2025-10-31 13:00:00,1.3875,10.9275,99.6625,85.0,idle,charge,0.0,-34.6875,57685.85550571487,37880.72464375
2025-10-31 14:00:00,0.3975,5.7025,99.6625,97.75,idle,charge,0.0,-5.9625,57685.85550571487,37874.76214375
2025-10-31 15:00:00,0.095,5.58375,99.6625,97.75,idle,idle,0.0,0.0,57685.85550571487,37874.76214375
2025-10-31 16:00:00,0.0825,8.6475,74.6625,97.75,discharge,idle,1.753125,0.0,57687.60863071487,37874.76214375
2025-10-31 17:00:00,20.425,18.255,49.662499999999994,97.75,discharge,idle,434.03125,0.0,58121.63988071487,37874.76214375
2025-10-31 18:00:00,32.8275,23.90625,24.662499999999994,97.75,discharge,idle,697.584375,0.0,58819.22425571487,37874.76214375
2025-10-31 19:00:00,23.4825,32.32625,0.0,97.75,discharge,idle,492.2665828124999,0.0,59311.490838527374,37874.76214375
2025-10-31 20:00:00,17.6425,25.35,0.0,97.75,discharge,idle,0.0,0.0,59311.490838527374,37874.76214375
2025-10-31 21:00:00,16.369999999999997,21.405,0.0,97.75,discharge,idle,0.0,0.0,59311.490838527374,37874.76214375
2025-10-31 22:00:00,14.6125,19.0,0.0,97.75,idle,idle,0.0,0.0,59311.490838527374,37874.76214375
2025-10-31 23:00:00,13.865,16.95375,0.0,97.75,idle,idle,0.0,0.0,59311.490838527374,37874.76214375
2025-11-01 00:00:00,18.8325,14.86125,21.25,97.75,charge,idle,-470.8125,0.0,58840.678338527374,37874.76214375
2025-11-01 01:00:00,21.57,18.368750000000002,42.5,97.75,charge,idle,-539.25,0.0,58301.428338527374,37874.76214375
2025-11-01 02:00:00,22.322499999999998,20.497500000000002,63.75,97.75,charge,idle,-558.0625,0.0,57743.365838527374,37874.76214375
2025-11-01 03:00:00,22.2025,22.21,85.0,97.75,charge,idle,-555.0625,0.0,57188.303338527374,37874.76214375
2025-11-01 04:00:00,32.725,22.839999999999996,97.75,72.75,charge,discharge,-490.875,695.40625,56697.428338527374,38570.16839375
2025-11-01 05:00:00,34.7725,31.917499999999997,99.6625,47.75,charge,discharge,-78.238125,738.915625,56619.19021352737,39309.08401875
2025-11-01 06:00:00,36.115,36.006249999999994,99.6625,22.75,idle,discharge,0.0,767.44375,56619.19021352737,40076.52776875
2025-11-01 07:00:00,32.5675,36.90625,99.6625,0.0,idle,discharge,0.0,629.77403125,56619.19021352737,40706.3018
2025-11-01 08:00:00,45.3725,29.65625,99.6625,0.0,idle,idle,0.0,0.0,56619.19021352737,40706.3018
2025-11-01 09:00:00,24.265,31.93,99.6625,0.0,idle,idle,0.0,0.0,56619.19021352737,40706.3018
2025-11-01 10:00:00,30.8825,23.05875,99.6625,0.0,idle,idle,0.0,0.0,56619.19021352737,40706.3018
2025-11-01 11:00:00,36.4525,26.463749999999997,99.6625,0.0,idle,idle,0.0,0.0,56619.19021352737,40706.3018
2025-11-01 12:00:00,41.0275,28.82375,99.6625,0.0,idle,idle,0.0,0.0,56619.19021352737,40706.3018
2025-11-01 13:00:00,40.43,32.411249999999995,99.6625,0.0,idle,idle,0.0,0.0,56619.19021352737,40706.3018
2025-11-01 14:00:00,37.0925,31.911250000000003,99.6625,0.0,idle,idle,0.0,0.0,56619.19021352737,40706.3018
2025-11-01 15:00:00,36.2425,32.56125,99.6625,0.0,idle,idle,0.0,0.0,56619.19021352737,40706.3018
2025-11-01 16:00:00,32.82,32.692499999999995,74.6625,0.0,discharge,idle,697.425,0.0,57316.61521352737,40706.3018
2025-11-01 17:00:00,50.6625,32.69125,49.662499999999994,0.0,discharge,idle,1076.578125,0.0,58393.19333852737,40706.3018
2025-11-01 18:00:00,72.6225,41.07875,24.662499999999994,0.0,discharge,idle,1543.228125,0.0,59936.421463527375,40706.3018
2025-11-01 19:00:00,90.92750000000001,56.59375,0.0,0.0,discharge,idle,1906.1245484374997,0.0,61842.54601196488,40706.3018
2025-11-01 20:00:00,111.255,63.155,0.0,0.0,discharge,idle,0.0,0.0,61842.54601196488,40706.3018
2025-11-01 21:00:00,77.0125,66.3775,0.0,0.0,discharge,idle,0.0,0.0,61842.54601196488,40706.3018
2025-11-01 22:00:00,39.1125,51.021249999999995,0.0,0.0,idle,idle,0.0,0.0,61842.54601196488,40706.3018
2025-11-01 23:00:00,37.795,34.17999999999999,0.0,0.0,idle,idle,0.0,0.0,61842.54601196488,40706.3018
2025-11-02 00:00:00,38.64,33.02375,21.25,0.0,charge,idle,-966.0,0.0,60876.54601196488,40706.3018
2025-11-02 01:00:00,28.265,34.01875,42.5,21.25,charge,charge,-706.625,-706.625,60169.92101196488,39999.6768
2025-11-02 01:00:00,28.265,26.84,63.75,42.5,charge,charge,-706.625,-706.625,59463.29601196488,39293.0518
2025-11-02 02:00:00,26.695,27.12375,85.0,63.75,charge,charge,-667.375,-667.375,58795.92101196488,38625.6768
2025-11-02 03:00:00,28.36,26.47625,97.75,85.0,charge,charge,-425.4,-709.0,58370.52101196488,37916.6768
2025-11-02 04:00:00,27.5175,29.25625,99.6625,97.75,charge,charge,-61.91437499999999,-412.7625,58308.606636964876,37503.914300000004
2025-11-02 05:00:00,28.245,28.33125,99.949375,97.75,charge,idle,-9.532687500000161,0.0,58299.07394946487,37503.914300000004
2025-11-02 06:00:00,26.4175,29.40625,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 07:00:00,18.7675,26.6875,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 08:00:00,3.0275,19.805,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 09:00:00,1.44,13.563749999999999,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 10:00:00,1.0375,9.4075,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 11:00:00,1.3675,8.58625,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 12:00:00,1.685,8.62875,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 13:00:00,1.2725,8.67375,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 14:00:00,2.6025,8.5025,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 15:00:00,1.2125,10.723749999999999,99.949375,97.75,idle,idle,0.0,0.0,58299.07394946487,37503.914300000004
2025-11-02 16:00:00,38.0075,17.1525,74.949375,72.75,discharge,discharge,807.659375,807.659375,59106.733324464876,38311.57367500001
2025-11-02 17:00:00,72.5475,37.193749999999994,49.949375,47.75,discharge,discharge,1541.634375,1541.634375,60648.36769946488,39853.20805000001
2025-11-02 18:00:00,33.25,59.8425,24.949375000000003,47.75,discharge,idle,706.5625,0.0,61354.93019946488,39853.20805000001
2025-11-02 19:00:00,21.37,34.6125,0.0,47.75,discharge,idle,453.1929221875001,0.0,61808.12312165238,39853.20805000001
2025-11-02 20:00:00,17.445,24.015,0.0,47.75,discharge,idle,0.0,0.0,61808.12312165238,39853.20805000001
2025-11-02 21:00:00,10.9975,19.8575,0.0,47.75,discharge,idle,0.0,0.0,61808.12312165238,39853.20805000001
2025-11-02 22:00:00,7.805000000000001,13.342500000000001,0.0,47.75,idle,idle,0.0,0.0,61808.12312165238,39853.20805000001
2025-11-02 23:00:00,6.9350000000000005,11.13875,0.0,47.75,idle,idle,0.0,0.0,61808.12312165238,39853.20805000001
2025-11-03 00:00:00,7.965,8.815000000000001,21.25,47.75,charge,idle,-199.125,0.0,61608.99812165238,39853.20805000001
2025-11-03 01:00:00,8.3225,9.8675,42.5,47.75,charge,idle,-208.0625,0.0,61400.93562165238,39853.20805000001
2025-11-03 02:00:00,10.4975,10.158750000000001,63.75,47.75,charge,idle,-262.4375,0.0,61138.49812165238,39853.20805000001
2025-11-03 03:00:00,12.2975,12.8375,85.0,47.75,charge,idle,-307.4375,0.0,60831.06062165238,39853.20805000001
2025-11-03 04:00:00,19.8075,14.925,97.75,22.75,charge,discharge,-297.1125,420.909375,60533.94812165238,40274.11742500001
2025-11-03 05:00:00,25.285,19.669999999999998,99.6625,0.0,charge,discharge,-56.89125,488.94868749999995,60477.05687165238,40763.06611250001
2025-11-03 06:00:00,29.035,23.62375,99.6625,0.0,idle,idle,0.0,0.0,60477.05687165238,40763.06611250001
2025-11-03 07:00:00,20.9825,26.72,99.6625,0.0,idle,idle,0.0,0.0,60477.05687165238,40763.06611250001
2025-11-03 08:00:00,7.512499999999999,19.268749999999997,99.6625,0.0,idle,idle,0.0,0.0,60477.05687165238,40763.06611250001
2025-11-03 09:00:00,6.015000000000001,11.7825,99.6625,21.25,idle,charge,0.0,-150.375,60477.05687165238,40612.69111250001
2025-11-03 10:00:00,6.8125,7.125,99.6625,21.25,idle,idle,0.0,0.0,60477.05687165238,40612.69111250001
2025-11-03 11:00:00,17.97,8.243749999999999,99.6625,21.25,idle,idle,0.0,0.0,60477.05687165238,40612.69111250001
2025-11-03 12:00:00,20.7375,16.68875,99.6625,0.0,idle,discharge,0.0,374.57109375,60477.05687165238,40987.26220625001
2025-11-03 13:00:00,21.1475,19.4375,99.6625,0.0,idle,idle,0.0,0.0,60477.05687165238,40987.26220625001
2025-11-03 14:00:00,17.175,20.7875,99.6625,0.0,idle,idle,0.0,0.0,60477.05687165238,40987.26220625001
2025-11-03 15:00:00,11.3475,18.72625,99.6625,0.0,idle,idle,0.0,0.0,60477.05687165238,40987.26220625001
2025-11-03 16:00:00,30.4375,21.60875,74.6625,0.0,discharge,idle,646.796875,0.0,61123.85374665238,40987.26220625001
2025-11-03 17:00:00,58.2675,33.93375,49.662499999999994,0.0,discharge,idle,1238.184375,0.0,62362.038121652375,40987.26220625001
2025-11-03 18:00:00,26.8175,55.31,24.662499999999994,0.0,discharge,idle,569.8718749999999,0.0,62931.90999665237,40987.26220625001
2025-11-03 19:00:00,20.372500000000002,28.2675,0.0,0.0,discharge,idle,427.07126406249995,0.0,63358.98126071487,40987.26220625001
2025-11-03 20:00:00,17.7325,21.30875,0.0,0.0,discharge,idle,0.0,0.0,63358.98126071487,40987.26220625001
2025-11-03 21:00:00,16.18,17.03875,0.0,0.0,discharge,idle,0.0,0.0,63358.98126071487,40987.26220625001
2025-11-03 22:00:00,17.04,15.7,0.0,0.0,idle,idle,0.0,0.0,63358.98126071487,40987.26220625001
2025-11-03 23:00:00,17.1575,16.0625,0.0,0.0,idle,idle,0.0,0.0,63358.98126071487,40987.26220625001
2025-11-04 00:00:00,20.2175,16.06625,21.25,0.0,charge,idle,-505.4375,0.0,62853.54376071487,40987.26220625001
2025-11-04 01:00:00,20.37,19.07625,42.5,0.0,charge,idle,-509.25,0.0,62344.29376071487,40987.26220625001
2025-11-04 02:00:00,19.9075,19.2625,63.75,0.0,charge,idle,-497.6875,0.0,61846.60626071487,40987.26220625001
2025-11-04 03:00:00,18.8125,19.48625,85.0,0.0,charge,idle,-470.3125,0.0,61376.29376071487,40987.26220625001
2025-11-04 04:00:00,21.27,19.1175,97.75,0.0,charge,idle,-319.05,0.0,61057.24376071487,40987.26220625001
2025-11-04 05:00:00,23.884999999999998,21.26125,99.6625,0.0,charge,idle,-53.741249999999994,0.0,61003.50251071487,40987.26220625001
2025-11-04 06:00:00,27.2425,23.208750000000002,99.6625,0.0,idle,idle,0.0,0.0,61003.50251071487,40987.26220625001
2025-11-04 07:00:00,18.3625,23.91,99.6625,0.0,idle,idle,0.0,0.0,61003.50251071487,40987.26220625001
2025-11-04 08:00:00,3.86,17.833750000000002,99.6625,21.25,idle,charge,0.0,-96.5,61003.50251071487,40890.76220625001
2025-11-04 09:00:00,2.1425,9.412500000000001,99.6625,42.5,idle,charge,0.0,-53.5625,61003.50251071487,40837.19970625001
2025-11-04 10:00:00,0.335,3.93375,99.6625,63.75,idle,charge,0.0,-8.375,61003.50251071487,40828.82470625001
2025-11-04 11:00:00,0.14250000000000002,2.82625,99.6625,85.0,idle,charge,0.0,-3.5625000000000004,61003.50251071487,40825.26220625001
2025-11-04 12:00:00,2.1399999999999997,1.24125,99.6625,97.75,idle,charge,0.0,-32.099999999999994,61003.50251071487,40793.16220625001
2025-11-04 13:00:00,3.9425,4.78875,99.6625,97.75,idle,idle,0.0,0.0,61003.50251071487,40793.16220625001
2025-11-04 14:00:00,7.3425,6.84,99.6625,97.75,idle,idle,0.0,0.0,61003.50251071487,40793.16220625001
2025-11-04 15:00:00,5.845000000000001,9.13125,99.6625,97.75,idle,idle,0.0,0.0,61003.50251071487,40793.16220625001
2025-11-04 16:00:00,20.6475,14.82875,74.6625,72.75,discharge,discharge,438.75937500000003,438.75937500000003,61442.26188571487,41231.92158125001
2025-11-04 17:00:00,32.055,22.05125,49.662499999999994,47.75,discharge,discharge,681.16875,681.16875,62123.43063571487,41913.09033125001
2025-11-04 18:00:00,22.105,29.87125,24.662499999999994,22.75,discharge,discharge,469.73125,469.73125,62593.161885714864,42382.821581250006
2025-11-04 19:00:00,19.83,22.26625,0.0,22.75,discharge,idle,415.69876874999983,0.0,63008.860654464865,42382.821581250006
2025-11-04 20:00:00,18.4225,19.10875,0.0,22.75,discharge,idle,0.0,0.0,63008.860654464865,42382.821581250006
2025-11-04 21:00:00,16.794999999999998,17.1825,0.0,22.75,discharge,idle,0.0,0.0,63008.860654464865,42382.821581250006
2025-11-04 22:00:00,15.5825,15.645,0.0,22.75,idle,idle,0.0,0.0,63008.860654464865,42382.821581250006
2025-11-04 23:00:00,15.46,14.60625,0.0,22.75,idle,idle,0.0,0.0,63008.860654464865,42382.821581250006
2025-11-05 00:00:00,15.2775,14.445,21.25,22.75,charge,idle,-381.9375,0.0,62626.923154464865,42382.821581250006
2025-11-05 01:00:00,13.1625,14.30125,42.5,22.75,charge,idle,-329.0625,0.0,62297.860654464865,42382.821581250006
2025-11-05 02:00:00,11.49,12.1475,63.75,22.75,charge,idle,-287.25,0.0,62010.610654464865,42382.821581250006
2025-11-05 03:00:00,10.195,11.50625,85.0,22.75,charge,idle,-254.875,0.0,61755.735654464865,42382.821581250006
2025-11-05 04:00:00,16.6575,12.0125,97.75,22.75,charge,idle,-249.86249999999998,0.0,61505.87315446486,42382.821581250006
2025-11-05 05:00:00,21.72,17.94,99.6625,0.0,charge,discharge,-48.87,420.0104999999999,61457.00315446486,42802.83208125
